,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,pkg_pwr,ram_pwr,ref-cycles,power
0,55331,963954,11,32593,0,0,180161796,167572486,23.01,5.46,231871465,117.3
1,93130,1357790,4248,73908,1056,540672,198835819,215053888,22.42,5.26,292517829,97.3
2,44906,1711431,4964,102711,0,0,295161220,275631975,22.52,5.26,371283458,96.9
3,110903,1724740,10452,83043,4480,2293760,296108275,316063812,22.75,5.53,416967071,96.5
4,207891,2168292,13699,99079,0,0,329642997,383183138,22.64,5.59,489763850,96.1
5,20755,1384782,12552,75863,2520,1290240,262430877,268700229,22.49,5.47,360245606,96.0
6,298629,2129949,24438,72553,1448,741376,363269334,428106909,22.88,5.66,467499129,123.3
7,285600,2184120,26543,131917,0,0,444024935,500298992,22.95,5.6,598081894,101.6
8,305482,1955992,19717,64825,280,143360,271946555,312471576,22.96,5.61,438008211,94.4
9,20978,1071521,559,54668,0,0,139295283,139535316,22.09,5.14,247718224,94.5
10,128278,940641,3816,38839,480,245760,152691587,114423159,32.82,6.42,180007755,94.5
11,178501,1191112,12179,104917,128,65536,226363885,218837370,23.96,5.4,275992855,115.3
12,24673,1097449,265,62040,0,0,145781919,135713162,22.18,5.17,237264468,115.4
13,5326,772386,311,25629,0,0,129968136,114664928,22.01,5.08,169168337,115.1
14,4389,1007978,317,24332,0,0,149481017,151733645,21.98,5.06,228997974,94.4
15,75156,1375760,7007,40017,1736,888832,204637988,201441152,22.25,5.25,260994216,94.5
16,288954,2089397,17260,167131,1168,598016,350344134,318727384,35.22,6.81,456076999,94.7
17,74322,1440490,5535,84532,0,0,170666856,209998854,26.11,5.46,296836447,95.0
18,16760,1152053,703,47223,0,0,90776224,112016342,22.08,5.2,257671036,131.5
19,84533,1492509,6674,95230,0,0,265332298,245026179,22.57,5.32,331334593,131.7
20,13512,1232436,888,52531,0,0,154742485,162536494,22.12,5.32,241509565,132.0
21,175863,2250542,2658,77014,3296,1687552,318514848,333523386,32.1,6.21,413542375,132.3
22,179278,1709427,8660,64725,0,0,233110494,238022480,32.24,6.39,325860678,132.5
23,75702,1945863,3494,88673,56,28672,256284414,273027430,31.58,5.89,350400006,132.6
24,22532,889703,1175,98064,0,0,223492812,191935079,22.2,5.31,295482123,132.8
25,64786,1339856,7543,91671,0,0,250310630,240978802,22.81,5.27,311749026,132.9
26,279195,2391531,16205,100366,2064,1056768,340913656,383611560,22.94,5.43,453826239,133.1
27,54363,932792,2324,47940,0,0,185532566,153203434,23.12,5.54,214027073,133.2
28,50445,1013404,3259,51594,38040,19476480,187945028,179532601,40.04,6.7,217534013,133.3
29,381595,915569,9127,55879,0,0,141348111,120226262,42.38,7.19,207027246,133.4
30,402290,1346054,30352,76304,0,0,227431219,222526770,42.39,7.12,295058298,133.4
