,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,blocks,bytes,cycles,instructions,pkg_pwr,ram_pwr,ref-cycles,power
0,70815,1993196,965,58370,0,0,443438980,379375279,28.88,5.95,361081400,130.8
1,70475,2615233,838,143263,2912,1490944,307346693,183303544,30.25,5.69,312111541,113.5
2,157671,4052360,6493,255424,496,253952,556112326,408914201,29.64,5.72,571260432,105.1
3,438020,2737017,7272,103337,0,0,361748871,312486345,40.17,6.85,430659793,104.7
4,164786,2397580,7451,212920,56,28672,410561820,308969215,30.19,5.86,333636332,104.3
5,32041,3920807,1616,219135,0,0,476936388,322863178,28.58,5.5,495619833,104.8
6,52205,3760741,500,191350,0,0,414426041,280407182,26.11,5.36,424686825,110.6
7,39620,2278268,213,78044,1000,512000,309690982,241567527,26.0,5.4,272075459,101.1
8,182500,2817198,2035,177125,0,0,412251065,335738056,29.26,5.58,434706888,107.6
9,47149,4441994,3790,193622,0,0,556819337,374356650,30.23,5.54,532408770,98.3
10,92786,2618559,710,120159,0,0,356008838,265612419,26.15,5.46,334393288,104.4
11,81569,3294433,700,184913,0,0,450047374,288280635,28.94,5.41,483843768,104.3
12,29350,1950785,619,84078,328,167936,338229375,224362225,24.05,5.39,340709330,104.9
13,226299,3967281,5955,230554,0,0,386740151,301580560,28.33,5.64,500599098,104.8
14,34453,2595694,861,141992,0,0,445502462,300254069,26.58,5.54,370107828,104.5
15,39807,2358522,125,107639,0,0,281073422,202306284,29.18,5.35,296490038,103.9
16,34185,3060277,377,236998,0,0,373150479,241772471,27.73,5.41,296357310,110.1
17,49690,3596393,376,169016,440,225280,486634331,337429612,26.8,5.35,497903834,101.9
18,217244,2361705,7383,132662,0,0,353825602,257087579,24.97,5.62,318589369,101.7
19,57113,3655864,716,139047,35032,17936384,412440784,282691727,30.44,5.53,447678486,101.6
20,72177,2735599,208,119075,0,0,331572780,254161296,25.63,5.44,391118079,118.3
21,36905,2780278,82,114626,0,0,445522339,282348339,25.29,5.4,397997811,111.8
22,42082,3334412,203,185219,440,225280,428930971,278683872,26.53,5.52,523954973,98.4
23,270817,4258177,7478,168673,280,143360,389893184,345715157,35.08,6.09,497619783,107.9
24,297888,2403823,6819,153428,0,0,368939260,325850784,29.05,5.85,357891885,96.4
25,90994,2096111,3138,102141,0,0,232718541,173667486,23.93,5.57,286459336,97.0
26,34309,4282992,486,147569,0,0,472126307,358899320,29.39,5.48,491453803,111.3
27,31963,1157709,1008,78653,3128,1601536,151457502,137005322,23.25,5.39,147265646,111.0
28,213353,2797473,2092,88531,112,57344,526579816,380221885,26.15,5.69,456266960,131.8
29,76415,4309674,626,258188,672,344064,501217124,358377640,31.57,5.55,495528763,104.7
30,209172,3081852,7629,148231,0,0,434570354,312099896,30.16,5.87,510414344,114.0
31,498290,4341561,12510,320166,0,0,439754645,322927085,40.28,6.79,508097915,127.2
32,66303,1486402,1733,73545,440,225280,197655753,170290934,25.38,5.57,231108368,109.0
33,322312,4372407,2757,180992,1400,716800,572690763,372029112,33.78,6.02,582641360,108.4
34,329716,3291592,1868,83281,0,0,519582404,416689585,38.13,6.49,466623096,107.9
35,49729,2626998,3691,111341,0,0,334496590,224486612,27.75,5.52,329006770,113.5
36,55962,4325017,527,251801,0,0,619988957,396401297,28.65,5.47,542263488,132.3
37,60061,2488846,220,70585,2848,1458176,271769490,188340014,26.49,5.39,369377586,132.3
38,296237,3034359,3844,180989,56,28672,569369704,436660537,33.3,6.2,480732661,132.4
39,201377,2629507,8680,136676,0,0,271015327,198274520,40.35,6.84,302977215,132.7
40,457007,4147095,21813,165453,0,0,594949276,368793591,40.07,7.41,465554932,140.3
41,343102,1288448,13184,75924,0,0,194319014,153819707,40.01,7.71,202320291,140.4
42,346547,1844910,11390,54314,888,454656,179100737,183187513,41.54,9.05,212157287,140.5
43,429929,2524002,31045,117873,0,0,265696440,198168220,43.48,10.31,253111578,140.4
44,491832,1464299,10514,56850,0,0,200602179,171650304,44.12,10.94,234816351,140.6
45,775640,3356777,10786,146587,0,0,457567511,301955502,43.19,10.06,425765432,140.3
46,570346,1913130,8832,94823,0,0,256596436,195745864,43.55,10.35,317936456,140.3
47,558365,1140576,5410,50101,944,483328,271641998,181513065,43.81,10.63,199404289,140.2
48,757427,4831195,30943,191478,0,0,606791390,464778589,42.7,9.41,649856624,140.1
49,346067,2789066,47295,131992,0,0,338977906,249171758,43.32,10.13,305917986,140.1
50,505697,3843750,15140,179004,51408,26320896,410739297,271198473,43.04,9.82,509873623,140.2
51,376995,2629078,19201,210117,0,0,452029510,272313691,42.9,9.63,432258208,140.1
52,506373,3086624,18160,120254,440,225280,356082036,286111244,43.49,10.24,411465517,140.3
53,511157,1614515,26210,119447,0,0,270192550,235590600,43.89,10.51,233975183,140.2
54,658270,3515682,15709,149217,0,0,519022393,359241566,43.02,9.69,521752214,140.4
55,421702,1845899,15079,107076,56,28672,321448586,214693097,43.88,10.42,251424861,140.6
56,445694,3885488,35799,183665,0,0,491231250,328900865,43.08,9.74,479484868,140.5
57,358049,1065138,14204,82163,832,425984,182173390,168671122,44.12,10.64,191818574,140.5
58,690173,1551102,8165,23563,0,0,246969927,237348011,43.76,10.32,304363396,140.5
59,442497,3433819,18637,106434,0,0,387185266,314375464,43.59,10.13,450760542,140.6
60,409319,3178553,20882,172805,672,344064,428833164,298875498,43.53,10.16,372923350,140.7
61,500924,3709449,8507,174236,0,0,483337261,325053253,43.08,9.73,388425423,140.6
62,381417,1422911,14177,59897,440,225280,235167864,181728704,43.86,10.48,245864467,140.7
63,547358,1859013,22854,111781,0,0,327059685,279182523,43.38,9.96,294781770,140.9
64,551620,4135462,15002,231862,0,0,521621047,348101069,43.14,9.82,501310178,141.0
65,451276,1467108,4245,89827,0,0,260621108,219603549,44.22,10.77,264112578,141.2
66,533272,1993853,10356,65218,0,0,285329620,255325943,44.13,10.77,353975340,141.0
67,408137,1572212,14910,75714,456,233472,243294015,193018568,44.1,10.7,252770858,140.9
68,740063,1873547,27620,95083,0,0,352832735,270574227,43.8,10.37,282517637,140.7
69,290057,2881411,14589,150608,0,0,363943917,308457734,42.91,9.57,420286461,140.9
70,220038,3360351,26580,190316,0,0,345570600,286895356,43.55,10.17,413491780,141.0
71,551150,3721265,18855,262762,0,0,521751881,318342066,43.1,9.6,464546494,140.8
72,338575,1293638,13575,62877,384,196608,275714554,228283202,44.23,10.76,215497867,140.8
73,505024,2185891,28970,138896,0,0,196704595,230818376,43.34,10.01,334677026,140.9
74,535234,4123314,25837,206338,0,0,558058476,376241125,43.04,9.75,548895064,141.1
75,379213,2211462,13871,91801,0,0,344825084,226643848,43.91,10.33,264396376,141.3
76,428375,1636091,10519,94223,0,0,257254217,191088974,44.14,10.75,226426346,141.2
77,304729,1219496,7948,40037,328,167936,262439257,161715683,44.31,10.99,194966548,141.0
78,520204,1961196,9917,82123,0,0,391773682,326042275,43.67,10.36,320264674,141.2
79,322440,1808148,13942,66174,0,0,312354519,194653394,43.55,10.11,228446949,141.3
80,737807,3810142,13469,257572,0,0,458194825,318217922,43.11,9.69,550034574,141.4
81,611249,1609564,8136,52664,54392,27848704,237457045,172256667,44.48,11.06,236264159,141.6
82,506632,1428545,14132,80002,608,311296,220919755,178218883,44.17,10.69,224930211,141.4
83,811414,2089484,14859,91151,0,0,332213210,264292543,43.75,10.33,384440096,141.2
84,315093,1174169,5501,35379,0,0,177440024,105465153,44.16,10.66,173415243,141.2
85,491950,3585113,11865,217723,0,0,388582639,287781487,43.19,9.81,450609731,141.4
86,566549,3265128,11531,199204,0,0,344662799,269750583,43.38,9.94,451738960,141.5
87,374207,2318281,20819,99476,328,167936,290706954,197856473,43.87,10.5,245415966,141.3
88,566947,1490382,26946,86528,0,0,297126288,168778827,44.08,10.68,321684666,141.3
89,387413,1175888,6404,50683,0,0,244126752,187118193,44.15,10.78,220876287,141.2
90,295722,3578584,35606,253163,0,0,410453816,351220945,43.0,9.56,483336362,141.1
91,437298,2064260,11246,73698,280,143360,254590157,197358491,43.77,10.44,264979170,141.2
92,554178,2615277,29728,167386,664,339968,397314084,335296342,43.66,10.29,393154651,141.3
93,602943,2998865,20418,139576,0,0,554792651,441976243,43.16,9.79,505782194,141.2
94,421786,2219114,16189,83462,0,0,272086940,218489835,44.09,10.51,253882314,141.1
95,275011,1561810,7502,73815,0,0,295481214,212464839,43.71,10.31,254534666,141.3
96,435718,4021512,41299,197968,56,28672,479758698,394501868,43.02,9.72,507161395,141.3
97,567100,2596003,21802,121849,328,167936,308734800,210524220,43.97,10.49,326794178,141.1
98,665447,1806704,41585,114135,0,0,309227132,280498601,44.06,10.59,337745433,141.0
99,311845,2871536,19358,137006,0,0,300115123,223204969,43.15,9.71,379597305,141.2
100,550241,4467398,36608,221769,0,0,615958736,396533858,42.89,9.49,522365919,140.8
101,425038,3059606,16283,178031,0,0,423396164,302868524,43.68,10.14,356111478,140.9
102,260698,1535914,10935,72770,384,196608,232140818,203897133,43.57,10.05,183781844,140.8
103,661368,6867523,45461,403416,0,0,826331525,511785912,42.55,9.17,652929554,141.0
104,605801,1562759,9311,74199,0,0,179962652,135913840,44.32,10.73,256832626,141.0
105,337078,3947820,29049,197931,0,0,409007606,332774307,43.31,9.77,436922120,140.8
106,472896,1448240,7337,54316,0,0,243563252,171571201,43.75,10.38,236225357,141.0
107,391807,2577039,11173,186059,328,167936,395767712,285772109,43.35,10.0,410503425,141.2
108,390011,4407898,20861,135957,0,0,606135091,434870854,42.86,9.43,525723613,141.4
109,445857,1887897,14341,91847,0,0,299993269,241152754,44.0,10.65,318595899,141.6
110,406013,996736,14240,70943,0,0,188857466,153304017,44.35,10.9,157806046,141.7
111,409594,1986649,26462,99124,51640,26439680,217154026,209537295,44.38,10.87,275190530,141.8
112,459489,1694016,18365,69418,664,339968,248117498,184700653,44.35,10.87,244719148,142.0
113,763206,1950354,18366,81710,0,0,352920638,224624839,43.81,10.41,286801886,141.8
114,317654,1244342,11865,77344,0,0,163394884,133703399,44.24,10.75,224180943,141.6
115,448610,1249988,7861,54445,0,0,210913629,156394860,44.26,10.75,184814185,141.4
116,414841,4055534,52039,267622,0,0,476067519,358869866,43.11,9.65,478279329,141.4
117,488851,2682014,10067,135866,328,167936,375383723,270022665,43.7,10.35,361697255,141.6
118,723165,3611753,8562,119888,0,0,457026517,372186095,42.72,9.36,493479719,141.5
119,554079,3079321,8124,141189,0,0,318689035,274496292,43.95,10.56,388569320,141.3
120,385427,1053935,16454,60974,0,0,184455003,145902069,44.25,10.92,152723012,141.5
121,556997,2901037,13559,130987,0,0,383907218,309100676,43.57,10.17,369680874,141.7
122,569356,3875115,17216,204839,944,483328,552080850,383336145,43.0,9.65,567004414,141.4
123,475875,1537328,21912,71791,0,0,168008277,134109722,44.24,10.65,196787088,141.2
124,491398,1500456,12073,100201,0,0,262884102,173822611,44.1,10.66,247586797,141.4
125,410735,3729298,25231,159690,0,0,445773497,327959761,42.81,9.55,474219163,141.4
126,746663,4651788,24965,189037,0,0,471952054,378482520,43.09,9.72,484373439,141.2
127,557250,1484894,10195,94714,552,282624,200446223,178282281,44.48,10.91,231990765,141.3
128,614751,3709377,19987,133967,0,0,595702838,423304310,43.09,9.78,525002972,141.4
129,595154,3795435,12753,161601,0,0,396725289,326073812,43.0,9.68,478264971,141.6
130,488870,1476893,10487,57597,0,0,210221484,176441059,44.01,10.55,223860278,141.7
131,480758,1745236,13000,91192,0,0,287157674,216205872,44.31,10.82,263353855,141.8
132,463591,1678535,9189,92970,456,233472,253274673,169367932,44.3,10.84,255926832,141.7
133,504610,1105597,21889,72497,0,0,275664777,262418238,44.17,10.81,198736395,141.5
134,416139,1524518,25139,120867,0,0,299275320,223546243,43.95,10.52,275553358,141.6
135,498571,3091331,19932,115977,0,0,345917697,239058269,43.02,9.7,321875457,141.7
136,474269,3805865,15349,162038,0,0,337684043,278216981,43.49,10.03,452720304,141.8
137,381964,1186605,13406,60764,328,167936,215083871,154238275,44.31,10.78,226856090,141.9
138,646747,2134722,18644,113665,0,0,340278198,257962367,44.01,10.63,332836475,142.1
139,491045,1959276,10426,78102,0,0,291579966,171692089,44.14,10.71,229100893,142.0
140,394156,1531961,15243,79128,0,0,255590534,209043632,44.22,10.78,207872811,142.0
141,338841,1110348,16126,55162,0,0,159054853,109616989,44.17,10.75,143366978,142.1
142,471176,1978462,19641,92633,52712,26988544,332457157,228613663,43.93,10.46,234793178,142.2
143,627211,2160326,5018,108481,0,0,433675154,366678097,43.89,10.44,407886878,142.3
144,450836,1712914,8394,62906,0,0,289888844,195288156,44.35,10.86,259885695,142.5
145,243941,778280,5629,38088,0,0,132760736,111255842,44.38,10.93,144281884,142.2
146,638041,1617541,13027,65903,0,0,229878649,192969975,44.46,11.0,261782134,142.1
147,456567,1261327,16600,50900,944,483328,222239167,154410685,44.45,11.04,193035209,142.2
148,680081,2670385,21287,155483,0,0,308145020,254825033,43.06,9.79,346754389,142.3
149,513902,2941223,21347,165998,0,0,251441667,208217056,43.75,10.38,377027890,142.4
150,330737,1179789,14937,38728,0,0,206429863,169097577,44.35,10.94,239515460,142.5
151,355727,969401,17458,84008,0,0,266789216,172124301,44.45,10.99,176469075,142.6
152,640839,1373036,12668,50477,664,339968,248173707,204254136,44.31,10.92,231731032,142.7
153,866333,1762471,10795,37889,0,0,288331714,243772079,44.18,10.79,330505295,142.7
154,445626,1157762,10217,44971,0,0,249975330,174111548,44.37,10.9,202992709,142.7
155,500788,1409063,12214,65224,0,0,267033079,213931020,44.47,11.05,241901854,142.7
156,498402,1534287,9193,60499,0,0,277782061,181335101,44.08,10.67,232552583,142.8
157,632482,1719454,8612,66424,1000,512000,306056206,209281777,44.44,10.94,263067034,142.8
158,596485,1548929,21686,53147,0,0,329901561,282043680,44.11,10.63,366110237,142.9
159,539964,1388805,8679,40987,0,0,234362920,180047036,44.53,10.96,240399376,142.9
160,368699,1320011,16120,64448,0,0,200601330,149462261,44.37,10.9,176213808,142.8
161,421324,1259182,3891,31421,0,0,179523145,122778203,44.36,10.83,193682194,142.7
162,439003,1473760,6769,64666,328,167936,236536724,191329608,44.38,10.91,240527295,142.8
163,722688,2211427,18507,79406,0,0,324284595,305919737,44.05,10.51,367835585,142.9
164,457554,1764443,12709,79337,0,0,309486177,205914166,44.09,10.61,275929159,143.0
165,466832,1075284,11548,60261,0,0,209605564,153766052,44.61,11.12,181896515,142.8
166,516985,1313964,7571,40656,0,0,160144196,139504037,44.62,11.16,234100893,113.1
167,487849,1219015,17843,52497,384,196608,199437883,157553395,44.37,10.94,194404321,97.5
168,679119,1547830,28091,94359,0,0,175316168,239645931,42.91,9.33,332838290,97.4
169,162926,1211246,6070,114017,0,0,161625317,133559542,26.09,5.73,146874603,97.9
170,54486,1922539,696,85831,0,0,218885557,164142210,23.16,5.45,289379755,124.1
171,35604,663240,174,21779,0,0,202159231,137997907,23.06,5.38,184172753,133.8
172,256233,2657041,1833,131431,664,339968,485745841,367386481,25.82,5.75,474945191,133.8
173,521973,4160097,12959,245742,49104,25141248,739693487,546050952,39.45,7.38,602760088,134.3
174,372927,2317844,15333,100565,0,0,312849840,249130346,40.13,7.61,320454363,140.0
175,339860,2467838,22033,128877,0,0,329140931,242397098,39.91,7.45,347600607,140.2
176,501990,3093732,14068,175577,0,0,373645709,232274174,42.66,9.64,409921151,140.6
177,800995,2942776,31970,168450,776,397312,426761544,351790623,43.19,10.01,451200646,140.9
178,555445,1129649,20000,95900,0,0,287839016,150962963,43.79,10.55,228102523,141.2
179,479380,1201151,27020,84344,0,0,309809869,184591365,44.0,10.83,211022998,141.4
180,511574,1101759,10317,49679,0,0,143246462,134912062,44.45,11.28,220874765,141.6
181,502893,1277028,9283,39420,0,0,215167821,178098209,44.22,11.04,194286802,141.7
182,468095,1048243,7617,64314,776,397312,186860488,151676179,44.28,11.08,178912025,142.0
183,718032,1477697,12223,41510,392,200704,330262501,270789034,44.0,10.73,328474964,142.1
184,480441,1633257,10479,61474,0,0,207086115,173544265,44.15,10.95,258730829,142.2
185,451010,912452,14420,55728,0,0,186814799,117228990,44.45,11.18,173630656,142.3
186,469868,1693526,10711,63074,0,0,197678535,140187540,44.29,11.0,221192025,142.3
187,488625,888534,16645,59591,608,311296,209882238,161615201,44.33,11.04,189268216,142.4
188,799169,2004147,20719,114380,0,0,256611209,232578570,43.98,10.72,327076704,142.5
189,518005,1615875,16860,76161,0,0,175830312,179904019,44.21,10.91,263932919,142.6
190,578102,1343219,7653,83637,0,0,246944087,165450285,44.39,11.01,215029928,142.6
191,294930,799191,8462,41247,0,0,129794278,95689595,44.47,11.02,91437685,142.6
192,596210,1375386,13019,54354,552,282624,238395080,202149162,44.56,11.0,269829638,142.7
193,649359,1991276,9070,55689,56,28672,281334782,250758550,44.04,10.67,289610464,142.9
194,485975,1461212,13152,67103,0,0,274606624,179944598,44.33,10.86,210411594,142.9
195,401917,1012848,9899,54996,0,0,143569867,127785314,44.51,11.1,166202806,142.9
196,708504,1320818,10416,48135,0,0,173854965,123299246,44.47,11.18,222395787,142.8
197,541949,1088428,10322,46888,384,196608,221373398,163242640,44.52,11.16,215867224,142.7
198,539538,1537653,27650,70047,0,0,244937641,184921516,43.92,10.59,190771967,142.8
199,573231,1866413,21058,86850,0,0,292465516,231106596,43.92,10.57,234081822,142.8
200,396063,1773000,11084,69390,0,0,257605583,207156950,44.07,10.7,264643178,142.8
201,568952,1005730,15352,84451,0,0,154384821,142515363,44.65,11.13,230288266,142.4
202,405426,1384673,9665,79986,328,167936,191810348,179412931,44.25,10.88,201141437,142.4
203,368862,1650557,25615,116753,0,0,405307954,237386623,43.57,10.08,297284134,142.5
204,481180,4115636,36108,230777,50168,25686016,489679154,361019996,42.95,9.74,452014416,142.6
205,313309,1580817,9342,48652,0,0,214336860,131098851,44.4,11.01,203574187,142.6
206,349656,852102,8181,62609,0,0,183944783,135671642,44.46,11.01,149047385,142.6
207,488639,1138040,15880,51774,608,311296,239025935,168143001,44.57,11.06,235455437,142.7
208,695539,1923723,22547,87999,0,0,233857117,195245324,44.2,10.67,256853025,142.7
209,551434,1608931,19914,56629,0,0,300840075,204699606,44.19,10.73,243106995,142.7
210,438848,1265860,21349,99282,0,0,227942967,165772206,44.49,10.9,229143951,142.7
211,596016,1363916,6134,51511,0,0,175081830,136682861,44.71,11.17,209279743,142.7
212,470892,2010281,14954,85478,328,167936,290525934,234387223,44.01,10.58,277171943,142.8
213,690539,1955413,17067,63602,0,0,319043735,290891830,44.25,10.75,322891450,142.8
214,427205,1094349,12621,68458,280,143360,180158609,134139841,44.52,11.03,165709061,142.8
215,448045,1148052,14496,58407,0,0,207899605,158835580,44.23,10.79,183579720,142.8
216,431603,1346047,18139,82056,0,0,222297328,169152644,44.43,10.97,243555890,142.8
217,215528,1500880,14342,59024,888,454656,188618162,147226507,44.34,10.96,189717545,142.9
218,527341,1163138,10945,87992,0,0,352636647,291783030,44.21,10.88,229757634,143.0
219,391896,1392924,6368,70322,0,0,170608140,138331671,44.4,10.98,203649131,143.0
220,484478,901936,8153,59428,0,0,167356596,127323489,44.65,11.13,180353061,143.0
221,527464,1236968,12322,72740,0,0,207930079,177694403,44.45,10.93,241251622,143.0
222,290946,1004820,16155,51500,328,167936,190244631,143744192,44.62,11.11,186612986,143.0
223,700062,1812739,9657,49281,0,0,288499527,262452592,44.15,10.71,327246104,143.0
224,445321,1403973,12072,60438,0,0,138297467,74789275,44.36,10.97,190662735,143.0
225,510945,1330280,12480,51346,0,0,199883829,187331250,44.5,11.06,220104718,142.8
226,484391,1555150,11657,77427,0,0,223639585,171128638,44.5,10.96,211028092,142.8
